SGPA_Sem1,SGPA_Sem2,SGPA_Sem3,SGPA_Sem4,SGPA_Sem5,SGPA_Sem6,SGPA_Sem7,SGPA_Sem8,CGPA,AttendancePercent,Internships,Projects,Workshops,Certifications,Publications,AptitudeTestScore,SoftSkillsRating,CodingTestScore,MockInterviewScore,ExtraCurricular,PlacementStatus,IsAnomaly,Salary Package,Gender_Female,Gender_Male,City_Ahmedabad,City_Bangalore,City_Chennai,City_Delhi,City_Hyderabad,City_Jaipur,City_Kochi,City_Kolkata,City_Mumbai,City_Pune,CollegeTier_Tier1,CollegeTier_Tier2,CollegeTier_Tier3,Stream_CS,Stream_Civil,Stream_ECE,Stream_EE,Stream_IT,Stream_Mechanical,Specialisation_AI,Specialisation_DataScience,Specialisation_Embedded,Specialisation_Networking,Hostel_No,Hostel_Yes,HistoryOfBacklogs_No,HistoryOfBacklogs_Yes,CGPA_Tier_High,CGPA_Tier_Low,CGPA_Tier_Mid
8.08,8.98,8.21,7.84,8.49,8.64,8.3,7.96,8.12,80.8,1,2,0.0,1,1,72.2,3.8,56.6,59.8,0,1,0,18.42,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False
7.36,7.72,7.58,7.97,7.21,7.43,7.46,7.74,7.62,57.2,1,1,1.0,1,1,59.7,3.6,56.2,50.7,1,1,0,12.22,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False,True
7.82,7.33,7.41,7.5,7.3,7.57,6.82,7.47,7.54,80.5,1,2,1.0,2,0,67.2,3.8,54.2,51.1,1,1,0,8.4,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,True
8.69,8.19,8.46,8.78,8.59,8.4,8.62,8.81,8.58,61.6,1,2,1.0,2,1,63.4,2.4,60.3,42.8,0,1,0,18.69,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,True,False,True,False,False
5.72,6.33,5.66,6.02,5.98,5.89,6.13,6.03,6.2,63.3,1,1,1.0,0,0,39.9,3.2,26.5,29.6,1,0,0,0.0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False
5.64,5.82,5.58,5.82,5.95,5.83,5.51,5.69,9.96,76.6,3,5,2.0,2,0,97.0,2.3,57.7,54.7,0,0,1,0.0,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False
6.77,6.62,6.46,7.1,6.92,7.24,7.07,6.74,6.9,91.7,0,2,2.0,1,0,58.2,2.4,55.7,57.5,1,0,0,0.0,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True
8.57,8.35,8.35,8.13,8.91,8.85,8.75,8.91,8.35,79.0,2,4,3.0,3,1,59.8,3.6,69.1,95.3,1,1,0,22.43,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,True,False,False
9.59,9.96,9.99,10.0,10.0,9.96,9.73,9.83,9.69,84.2,1,2,2.0,2,1,70.8,3.5,62.4,56.7,1,1,0,25.09,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False
7.27,7.54,7.36,7.99,7.43,7.5,7.55,8.29,7.53,74.4,1,3,1.0,2,0,61.3,1.4,46.8,42.7,1,1,0,8.52,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True
9.74,9.77,9.62,9.67,9.85,10.0,10.0,10.0,9.78,92.5,1,4,2.0,3,1,71.1,4.5,57.7,60.1,1,1,0,18.33,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,True,False,False
8.01,7.61,7.64,8.18,6.69,8.03,7.97,7.42,7.77,69.3,1,2,1.0,1,1,63.1,3.5,50.3,52.7,0,1,0,8.6,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,True
9.93,10.0,9.89,10.0,10.0,10.0,10.0,10.0,9.94,89.3,2,3,2.0,4,1,88.0,4.2,94.8,54.7,0,1,0,18.22,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,True,False,False
7.72,8.3,8.2,8.11,7.31,7.71,7.83,8.19,8.02,89.9,3,3,3.0,2,2,95.3,4.0,86.5,66.8,1,1,0,22.2,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,True,False,False
7.35,6.92,7.63,7.13,7.84,7.32,7.28,7.54,7.38,83.8,1,3,3.0,2,2,88.6,4.7,84.9,66.8,1,1,0,8.52,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True
7.17,7.03,7.41,7.02,7.42,6.81,6.93,7.22,7.22,80.4,1,3,1.0,2,1,64.1,3.5,51.1,53.4,1,1,0,9.0,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True
4.97,4.54,4.27,4.77,4.91,4.67,4.57,5.06,4.79,80.7,1,1,1.0,1,0,71.8,2.8,51.5,50.0,1,0,0,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False
7.87,7.41,7.54,7.42,7.25,7.05,7.36,7.89,7.32,89.0,2,3,2.0,3,2,69.9,2.6,77.7,66.8,0,1,0,10.96,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True
5.81,6.38,6.09,6.11,6.31,6.43,6.07,6.07,6.23,73.9,1,2,0.0,2,0,54.9,3.6,47.1,61.1,1,0,0,0.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False
8.81,9.52,8.81,9.26,9.29,9.99,9.56,10.0,9.3,100.0,1,3,2.0,3,1,89.0,4.1,69.5,55.5,0,1,0,18.17,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,True,False,False
6.9,7.15,7.79,7.09,6.91,7.58,7.85,7.3,7.43,82.4,3,4,2.0,3,1,100.0,3.2,73.5,70.0,0,1,0,8.13,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True
8.07,8.15,7.81,8.15,7.96,8.18,7.89,8.16,9.8,76.4,3,5,1.0,1,0,97.7,2.5,95.3,40.7,0,1,1,18.81,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False
6.19,6.6,6.06,6.34,6.18,6.38,6.26,6.21,6.21,75.9,1,3,1.0,3,1,60.7,2.3,55.8,51.3,1,1,0,6.28,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,True,False
7.81,8.33,8.35,8.42,8.5,8.04,8.46,7.98,8.27,87.1,1,4,3.0,5,2,81.0,4.2,90.8,75.9,1,1,0,22.46,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,True,False,False
7.75,7.67,8.01,8.06,8.57,7.98,8.14,8.74,9.91,96.8,3,5,3.0,4,1,96.4,3.2,99.8,83.4,0,1,1,18.05,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False
5.83,6.3,6.11,5.57,6.36,5.85,6.0,5.78,5.98,73.6,0,1,1.0,0,0,43.1,2.0,21.4,25.5,1,0,0,0.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False
9.61,9.71,9.87,9.95,10.0,10.0,10.0,10.0,9.85,100.0,3,3,2.0,3,1,82.9,3.9,90.6,66.5,1,1,0,25.26,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False
10.0,10.0,9.57,10.0,10.0,10.0,10.0,10.0,9.94,84.8,1,2,3.0,5,1,78.6,3.2,83.3,75.0,1,1,0,18.96,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False
6.65,6.91,7.17,6.77,6.96,6.91,6.54,7.2,6.81,79.3,1,1,2.0,1,1,72.5,3.6,40.4,48.3,1,0,0,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True
7.58,7.65,7.74,6.88,7.49,7.35,6.86,7.26,7.29,77.3,1,2,2.0,1,0,77.6,3.0,62.5,54.7,0,1,0,8.8,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,True
6.07,6.03,6.13,6.14,5.62,5.58,6.3,5.98,5.8,72.5,1,2,2.0,1,0,62.8,3.9,57.7,48.7,0,0,0,0.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False
6.17,5.74,5.76,5.48,5.3,5.41,5.71,5.57,5.47,72.8,0,0,0.0,0,0,43.6,1.9,28.1,32.6,0,0,0,0.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False
6.4,6.5,6.01,6.52,6.82,6.5,7.0,6.78,6.67,86.8,1,4,2.0,4,2,98.0,3.2,74.9,72.9,1,1,0,8.83,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True
5.62,5.34,5.72,5.54,5.14,5.64,5.98,6.03,5.88,77.5,1,2,1.0,2,0,80.3,3.0,64.5,44.3,1,1,0,4.84,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False
9.74,9.73,9.79,10.0,10.0,10.0,10.0,10.0,10.0,87.2,1,3,1.0,3,2,92.8,4.6,86.7,54.7,0,1,0,18.66,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,True,False,False
6.94,7.16,7.37,6.92,7.05,7.1,7.09,7.3,7.18,81.7,1,2,2.0,2,1,69.9,2.3,46.8,48.8,1,0,0,0.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,True
4.92,4.53,5.2,4.36,4.41,5.41,4.16,4.53,4.67,59.8,0,1,0.0,0,0,55.9,2.1,26.2,21.5,0,0,0,0.0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False
6.19,6.82,6.43,6.22,6.97,6.86,6.95,6.35,6.53,89.1,1,2,2.0,2,1,68.3,3.3,55.2,53.7,1,0,0,0.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,True
7.43,7.33,7.36,7.31,6.95,7.31,7.79,7.21,7.32,75.6,1,1,1.0,1,0,63.5,3.4,59.7,49.6,0,1,0,8.48,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,True
4.01,4.0,4.03,4.0,4.0,4.0,4.0,4.0,4.17,65.5,0,1,2.0,0,0,31.1,1.7,32.6,27.9,0,0,0,0.0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False
6.84,6.84,6.94,6.9,6.83,6.86,7.39,7.48,6.97,87.5,1,4,2.0,3,1,80.9,5.0,99.6,80.8,0,1,0,8.01,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True
5.42,5.36,5.24,5.71,5.36,4.89,5.75,5.47,5.32,80.3,1,2,2.0,2,0,74.7,2.5,56.1,46.2,1,0,0,0.0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,True,False
6.57,6.37,6.7,6.83,6.5,6.44,6.55,6.11,6.33,64.5,0,1,0.0,0,0,69.9,1.9,27.4,54.7,0,0,0,0.0,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,True,False
6.48,7.04,6.13,6.61,6.52,6.38,6.34,6.08,6.56,79.9,1,2,1.0,1,0,73.1,3.5,44.9,59.1,1,1,0,12.18,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,True
8.95,9.17,8.76,8.78,9.22,9.22,8.76,9.0,8.87,92.7,3,3,3.0,4,1,83.3,4.3,83.9,78.2,1,1,0,22.37,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False
7.78,7.55,7.8,7.59,7.41,7.6,7.82,8.09,7.67,89.1,1,4,2.0,2,1,69.9,4.2,85.6,68.0,1,1,0,8.06,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True
7.78,7.54,8.0,7.99,8.14,7.98,8.61,8.52,8.22,81.6,3,3,3.0,2,1,75.2,5.0,57.7,87.6,1,1,0,18.5,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False
7.26,7.34,7.6,7.53,7.03,7.67,7.19,7.31,7.49,85.9,1,3,3.0,3,2,89.5,3.1,83.7,75.3,1,1,0,8.07,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,True
7.51,7.84,8.47,7.51,8.1,8.27,7.86,7.88,7.98,91.8,1,2,1.0,1,1,63.9,3.6,68.1,45.5,0,1,0,12.52,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,True
10.0,10.0,9.76,10.0,10.0,10.0,10.0,10.0,10.0,87.6,2,5,3.0,3,1,80.1,4.4,77.2,90.0,1,1,0,25.63,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,True,False,False
8.51,8.72,8.3,8.38,8.93,8.99,8.6,9.11,8.69,80.0,1,4,3.0,2,2,82.1,4.1,84.6,72.8,1,1,0,22.35,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,True,False,False
9.74,9.89,9.72,10.0,9.69,9.66,10.0,10.0,9.85,81.3,1,2,2.0,2,0,64.2,4.1,54.2,61.7,1,1,0,25.78,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False
7.59,7.02,7.15,6.98,7.2,7.45,6.92,7.81,7.31,72.4,1,3,1.0,2,0,68.3,3.7,68.6,54.7,0,1,0,9.6,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True
7.29,8.09,7.84,7.79,7.89,7.65,8.34,8.18,7.72,74.3,2,2,2.0,2,1,82.8,2.9,57.1,55.8,0,1,0,8.4,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True
7.31,7.93,7.29,7.6,7.87,7.93,7.46,7.3,7.42,74.4,1,2,1.0,2,1,64.3,2.6,66.0,43.5,0,1,0,8.07,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,True
8.56,8.85,8.83,9.23,8.91,8.97,9.06,8.79,8.81,89.4,2,5,3.0,4,1,80.6,4.0,87.4,66.3,1,1,0,22.23,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False
6.98,7.52,7.14,7.25,6.98,6.86,6.59,7.33,7.07,82.7,2,5,2.0,4,1,81.4,4.4,72.8,69.0,1,1,0,8.73,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,True
6.78,6.07,6.33,6.89,7.02,6.67,7.12,7.12,6.78,92.3,2,3,4.0,3,0,92.7,4.3,94.6,63.8,1,1,0,8.22,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True
7.08,7.49,7.64,7.94,7.27,7.49,7.17,7.11,7.54,79.5,1,2,1.0,2,1,87.2,1.4,48.5,49.1,0,1,0,8.12,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True
7.73,8.0,7.9,7.75,8.16,8.26,8.29,8.32,7.95,87.2,0,4,3.0,3,1,84.2,3.9,78.2,83.4,1,1,0,8.33,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True
7.74,8.19,7.31,7.38,7.21,8.45,7.84,7.89,7.77,75.6,1,2,2.0,2,0,67.0,3.5,47.6,56.0,0,1,0,8.42,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,True
9.33,8.87,10.0,9.51,9.04,9.42,9.29,9.78,9.41,83.2,2,2,2.0,3,2,72.8,3.5,79.3,74.2,1,1,0,25.04,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,True,False,False
4.45,4.85,4.0,4.26,4.05,4.24,4.54,4.4,4.31,55.0,0,1,0.0,0,0,40.4,1.0,28.1,26.0,0,0,0,0.0,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False
6.0,5.74,5.97,6.36,6.52,6.19,6.04,5.38,6.08,74.5,1,2,2.0,2,1,65.9,2.7,69.8,45.6,0,1,0,3.91,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False
6.73,6.56,7.05,6.64,6.72,7.03,6.37,6.41,6.62,89.5,0,2,1.0,0,1,66.8,4.2,52.6,48.6,1,1,0,8.55,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,True
7.44,7.07,7.2,7.27,6.86,6.65,7.79,7.57,7.29,79.1,2,1,2.0,2,0,64.2,3.2,60.9,44.4,0,0,0,0.0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True
5.12,5.51,5.69,6.25,5.96,6.37,5.88,5.84,5.84,80.0,1,1,1.0,2,1,71.0,1.7,56.3,52.8,0,0,0,0.0,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False
7.59,7.73,7.25,7.67,7.09,7.32,7.67,7.84,7.59,82.3,1,1,2.0,2,1,68.9,3.2,53.7,51.7,0,1,0,8.83,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True
6.98,7.34,7.53,7.61,7.37,6.89,6.98,7.66,7.33,65.6,0,1,1.0,1,0,47.0,1.3,28.9,37.9,1,0,0,0.0,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True
